t,Fx,Fy,Fz,Mx,My,Mz,Rx,Ry,Rz
1.64,0,0,0,0,0,0,0.00172156,0.0735,-0.0023552
1.648,0,0,0,0,0,0,0.001866568,0.0735,-0.00251584
1.656,0,0,0,0,0,0,0.002011576,0.0735,-0.00267648
1.664,0,0,0,0,0,0,0.002156584,0.0735,-0.00283712
1.672,0,0,0,0,0,0,0.002301592,0.0735,-0.00299776
1.68,0,0,0,0,0,0,0.0024466,0.0735,-0.0031584
1.688,0,0,0,0,0,0,0.002591608,0.0735,-0.00331904
1.696,0,0,0,0,0,0,0.002736616,0.0735,-0.00347968
1.704,0,0,0,0,0,0,0.002881624,0.0735,-0.00364032
1.712,0,0,0,0,0,0,0.003026632,0.0735,-0.00380096
1.72,0,0,0,0,0,0,0.00317164,0.0735,-0.0039616
1.728,0,0,0,0,0,0,0.003316648,0.0735,-0.00412224
1.736,0,0,0,0,0,0,0.003461656,0.0735,-0.00428288
1.744,0,0,0,0,0,0,0.003606664,0.0735,-0.00444352
1.752,0,0,0,0,0,0,0.003751672,0.0735,-0.00460416
1.76,0,0,0,0,0,0,0.00389668,0.0735,-0.0047648
1.768,0,0,0,0,0,0,0.004041688,0.0735,-0.00492544
1.776,0,0,0,0,0,0,0.004186696,0.0735,-0.00508608
1.784,0,0,0,0,0,0,0.004331704,0.0735,-0.00524672
1.792,0,0,0,0,0,0,0.004476712,0.0735,-0.00540736
1.8,0,0,0,0,0,0,0.00462172,0.0735,-0.005568
1.808,0,0,0,0,0,0,0.004766728,0.0735,-0.00572864
1.816,0,0,0,0,0,0,0.004911736,0.0735,-0.00588928
1.824,0,0,0,0,0,0,0.005056744,0.0735,-0.00604992
1.832,0,0,0,0,0,0,0.005201752,0.0735,-0.00621056
1.84,0,0,0,0,0,0,0.00534676,0.0735,-0.0063712
1.848,0,0,0,0,0,0,0.005491768,0.0735,-0.00653184
1.856,0,0,0,0,0,0,0.005636776,0.0735,-0.00669248
1.864,0,0,0,0,0,0,0.005781784,0.0735,-0.00685312
1.872,0,0,0,0,0,0,0.005926792,0.0735,-0.00701376
1.88,0,0,0,0,0,0,0.0060718,0.0735,-0.0071744
1.888,0,0,0,0,0,0,0.006216808,0.0735,-0.00733504
1.896,0,0,0,0,0,0,0.006361816,0.0735,-0.00749568
1.904,0,0,0,0,0,0,0.006506824,0.0735,-0.00765632
1.912,0,0,0,0,0,0,0.006651832,0.0735,-0.00781696
1.92,0,0,0,0,0,0,0.00679684,0.0735,-0.0079776
1.928,0,0,0,0,0,0,0.006941848,0.0735,-0.00813824
1.936,-0.5066566993,-0.1281994835,1.1023965846,-0.0276911755,0.0800903648,-0.0034129062,0.007086856,0.0735,-0.00829888
1.944,-1.4278702277,-0.521081669,3.4065572248,-0.1029421439,0.2282983365,-0.0082270581,0.007231864,0.0735,-0.00845952
1.952,-1.7986393066,-0.2278193731,3.9300520017,-0.0667827836,0.2844646176,-0.0140740094,0.007376872,0.0735,-0.00862016
1.96,-2.1231459272,0.0151677137,3.9736563844,-0.0334092267,0.330046542,-0.0191105389,0.00752188,0.0735,-0.0087808
1.968,-2.8882372203,-0.43958432,5.498999567,-0.1104892827,0.4497876565,-0.0220766807,0.007666888,0.0735,-0.00894144
1.976,-3.6435873226,-0.9761860408,6.9266241323,-0.1979732719,0.5673279966,-0.0241842534,0.007811896,0.0735,-0.00910208
1.984,-4.0430555418,-1.3496807555,7.6223633495,-0.2560714902,0.6289773334,-0.0244533941,0.007956904,0.0735,-0.00926272
1.992,-4.226039425,-1.7455948039,7.9187303231,-0.3136279081,0.6570232545,-0.0225424428,0.008101912,0.0735,-0.00942336
2,-4.2126508493,-2.1255743911,7.7648645952,-0.3647681135,0.6538280995,-0.0189160335,0.00824692,0.0735,-0.009584
2.008,-4.2126452408,-2.23144299,7.6445752047,-0.3779686641,0.6527864618,-0.0177370379,0.008391928,0.0735,-0.00974464
2.016,-4.1353138032,-2.3901247893,7.3642219784,-0.3970718564,0.6395916886,-0.0153869314,0.008536936,0.0735,-0.00990528
2.024,-4.1911743107,-2.5374006226,7.264520804,-0.4161836622,0.6465092483,-0.0142948595,0.008681944,0.0735,-0.01006592
2.032,-4.5498278901,-2.9787938041,7.5989765253,-0.4801305311,0.6993522493,-0.0133287862,0.008826952,0.0735,-0.01022656
2.04,-4.6260038365,-3.0207124968,7.5994635882,-0.4856441577,0.7099652307,-0.0134208015,0.00897196,0.0735,-0.0103872
2.048,-4.5857838539,-2.964378139,7.4701376448,-0.4764616428,0.7032450505,-0.0134222232,0.009116968,0.0735,-0.01054784
2.056,-4.6040543919,-2.7799760612,7.6187020417,-0.4519358958,0.7070712857,-0.0151070612,0.009261976,0.0735,-0.01070848
2.064,-4.6238917165,-2.8057210215,7.6655899386,-0.4558060579,0.7102383315,-0.0149847878,0.009406984,0.0735,-0.01086912
2.072,-4.6061448798,-2.7592828284,7.6039176955,-0.4487747721,0.7072338014,-0.0152110451,0.009551992,0.0735,-0.01102976
2.08,-4.6242685745,-2.7206584605,7.5809568888,-0.4431706679,0.7095600239,-0.0156800404,0.009697,0.0735,-0.0111904
2.088,-6.8159929976,-2.126284627,9.5943802766,-0.3774166293,1.0322330686,-0.0393613539,0.009842008,0.0735,-0.01135104
2.096,-8.190977471,-1.9490335213,11.0182322848,-0.3649723285,1.2360516977,-0.0526739601,0.009987016,0.0735,-0.01151168
2.104,-9.0769614901,-1.8874090236,12.0534143934,-0.3653745116,1.3684008775,-0.0608755481,0.010132024,0.0735,-0.01167232
2.112,-10.7078192037,-1.8779936917,15.6942086421,-0.2044933272,1.6275004566,0.0043246896,0.010277032,0.0735,-0.01183296
2.12,-11.8820864052,-1.7423408209,19.4183153324,-0.0227445566,1.8236225133,0.0406571682,0.01042204,0.0735,-0.0119936
2.128,-12.9340230019,-1.1953309402,21.1238209462,0.1268048213,1.9851092655,0.0627767086,0.010567048,0.0735,-0.01215424
2.136,-13.3005407488,-0.9035876827,22.8445028627,0.2303929099,2.0511381555,0.0614283778,0.010712056,0.0735,-0.01231488
2.144,-13.7906061534,-0.8426401618,24.9839356855,0.3292630467,2.1381081636,0.0853559195,0.010857064,0.0735,-0.01247552
2.152,-14.6835468885,-1.3447909266,27.0744597936,0.3664843745,2.2808408925,0.1244585894,0.011002072,0.0735,-0.01263616
2.16,-14.8509709043,-1.3486806691,27.7437974695,0.4082442455,2.3100387625,0.1325824405,0.01114708,0.0735,-0.0127968
2.168,-14.4998735658,-1.3131123801,27.768655614,0.4441078769,2.2613859955,0.1340793111,0.011292088,0.0735,-0.01295744
2.176,-14.658128899,-2.0136378874,28.4689617262,0.4051819893,2.2896457578,0.164246551,0.011437096,0.0735,-0.01311808
2.184,-14.6320048378,-2.5920948217,29.0092096741,0.3631749365,2.2907845418,0.1855357808,0.011582104,0.0735,-0.01327872
2.192,-14.9515504958,-2.7583240912,29.9602124205,0.3871026688,2.3436406701,0.20230797,0.011727112,0.0735,-0.01343936
2.2,-15.342708694,-3.5509955588,31.9067461844,0.2555756235,2.4149146532,0.2124011128,0.01187212,0.0735,-0.0136
2.208,-16.2338739247,-3.8139848694,33.83748295,0.1081484126,2.5555840458,0.1736660839,0.012017128,0.0735,-0.01376064
2.216,-16.902377261,-2.5397423078,37.2745275906,0.1130159081,2.6780212648,0.0980962733,0.012162136,0.0735,-0.01392128
2.224,-17.2970271171,-0.9326141763,42.6230944827,0.195530507,2.7789086409,0.0592128268,0.012307144,0.0735,-0.01408192
2.232,-18.5443598178,-0.9739399264,48.1746051287,0.0939372968,3.0005816369,0.0203961472,0.012452152,0.0735,-0.01424256
2.24,-18.8108273209,-1.0444641791,51.2715042925,0.0330131248,3.0641865365,-0.0144146767,0.01259716,0.0735,-0.0144032
2.248,-18.1909395687,-0.2086701749,53.1641452884,0.1056250683,2.9936864975,-0.0466905319,0.012742168,0.0735,-0.01456384
2.256,-19.3631428952,-0.297258555,54.7221473014,-0.1072581834,3.1702243907,-0.1194308747,0.012887176,0.0735,-0.01472448
2.264,-18.8896596439,0.8670925423,55.8529501528,-0.0579826551,3.1135354508,-0.1400305144,0.013032184,0.0735,-0.01488512
2.272,-19.2080029722,-0.1733928402,56.3781639558,-0.363411071,3.162207756,-0.1550988573,0.013177192,0.0735,-0.01504576
2.28,-21.8139114718,-1.2483603145,58.8420396686,-0.4065157018,3.546676149,-0.0018668069,0.0133222,0.0735,-0.0152064
2.288,-25.4529891328,-2.5578701247,61.6355752245,-0.5780661713,4.0781091321,0.0993001229,0.013467208,0.0735,-0.01536704
2.296,-25.9912806144,-3.5413271072,62.4784917153,-0.7942267381,4.1598289252,0.1171892956,0.013612216,0.0735,-0.01552768
2.304,-25.446025331,-4.3824377676,61.4519227433,-0.8837379508,4.0743277422,0.2055471033,0.013757224,0.0735,-0.01568832
2.312,-26.0866964378,-2.9218126609,63.0791211907,-0.5798278031,4.1775481654,0.1911610429,0.013902232,0.0735,-0.01584896
2.32,-25.5395588431,-0.9903747697,64.3711144636,-0.327762584,4.1119751782,0.1400903307,0.01404724,0.0735,-0.0160096
2.328,-25.3054985967,1.0122716116,64.9159761298,-0.139344707,4.08367924,0.0752055257,0.014192248,0.0735,-0.01617024
2.336,-25.1012210927,1.7687297399,67.0887762471,-0.1272114171,4.0737846686,-0.038949374,0.014337256,0.0735,-0.01633088
2.344,-24.4108288779,2.2237159027,69.1569734348,-0.11158739,3.9915735838,-0.1449108574,0.014482264,0.0735,-0.01649152
2.352,-25.1904598736,1.3981152846,70.8327874101,-0.2436563556,4.1102006522,-0.1130303533,0.014627272,0.0735,-0.01665216
2.36,-25.4408791612,2.3088604245,73.2620574429,-0.2383722637,4.1598303611,-0.1803537555,0.01477228,0.0735,-0.0168128
2.368,-25.1435699896,2.720398977,76.6347157663,-0.2563387718,4.1426216765,-0.1640490599,0.014917288,0.0735,-0.01697344
2.376,-25.7080121549,4.1214513612,79.1027088146,-0.1080044792,4.2395025643,-0.1414024468,0.015062296,0.0735,-0.01713408
2.384,-25.6056656515,5.2225387299,81.0142732921,-0.02719149,4.238276007,-0.1082531495,0.015207304,0.0735,-0.01729472
2.392,-24.5712547038,5.960009479,82.1510478539,-0.0452542711,4.1008608142,-0.0887067437,0.015352312,0.0735,-0.01745536
2.4,-23.6484195941,7.1230401477,82.905814131,-0.0553129065,3.9762879191,-0.1129868017,0.01549732,0.0735,-0.017616
2.408,-22.6914299387,7.8343817984,82.8824645904,-0.0265936523,3.8414255916,-0.0990433429,0.015642328,0.0735,-0.01777664
2.416,-21.7160382765,8.5989973236,82.5165539529,0.0897683056,3.7011810629,-0.091847054,0.015787336,0.0735,-0.01793728
2.424,-20.5808752838,9.4750441166,82.3517554592,0.2556827268,3.5395424559,-0.0755758184,0.015932344,0.0735,-0.01809792
2.432,-19.7350614373,8.8935572251,80.8974251323,0.1886236796,3.4079113508,-0.0569601207,0.016077352,0.0735,-0.01825856
2.44,-17.8223250368,8.5318917306,81.0506836376,0.1948534835,3.1417759436,0.0297572432,0.01622236,0.0735,-0.0184192
2.448,-16.2002782965,7.7504284533,83.824815729,0.0288268249,2.9544189432,0.098378476,0.016367368,0.0735,-0.01857984
2.456,-15.0174494569,7.3395558475,86.6494684463,-0.0582848447,2.8294401589,0.1770147903,0.016512376,0.0735,-0.01874048
2.464,-11.3638949736,5.4132017412,87.7445174302,-0.2718727254,2.353182905,0.3068002903,0.016657384,0.0735,-0.01890112
2.472,-9.9109509457,4.8148609877,88.8028328708,-0.3166493097,2.1726951206,0.3582499961,0.016802392,0.0735,-0.01906176
2.48,-8.6457443408,4.6724862879,91.1100941403,-0.3350876163,2.0255973724,0.3760089101,0.0169474,0.0735,-0.0192224
2.488,-10.3273951046,5.7497870097,93.305511719,-0.0890812104,2.2846583359,0.4541446139,0.017092408,0.0735,-0.01938304
2.496,-11.1171344993,6.0332160497,94.6157384887,0.0010109923,2.4104663189,0.4358752663,0.017237416,0.0735,-0.01954368
2.504,-11.5553639932,5.6716586034,95.6571947899,0.0227446087,2.4832682852,0.457769203,0.017382424,0.0735,-0.01970432
2.512,-12.406453332,5.9914464192,96.7568210602,0.0988354701,2.6126004074,0.4833003629,0.017527432,0.0735,-0.01986496
2.52,-12.1040732866,6.4783622309,96.4815942297,0.1847790767,2.5707138266,0.4842357932,0.01767244,0.0735,-0.0200256
2.528,-11.4090973971,7.081434198,96.5838320171,0.2608275195,2.4757269182,0.4407135097,0.017817448,0.0735,-0.02018624
2.536,-10.2445187365,6.8674000436,96.5781054885,0.2592363918,2.3168504706,0.4150059569,0.017962456,0.0735,-0.02034688
2.544,-10.0283751541,5.6388123469,81.5779510192,0.1911257247,2.1497692438,0.4422102655,0.018155256,0.0735,-0.02049668
2.552,-13.4234969158,5.5148603579,79.8087635379,0.2866294958,2.6029326242,0.4432465486,0.018395848,0.0735,-0.02063564
2.56,-14.0856177031,5.7508061364,77.9659907935,0.3813839964,2.6824449936,0.4078433902,0.01863644,0.0735,-0.0207746
2.568,-16.200978753,5.3109241854,74.776935084,0.3524745915,2.9455040391,0.5534435366,0.018877032,0.0735,-0.02091356
2.576,-11.7060687272,5.2451478062,72.5090646533,0.228979856,2.318771445,0.6486400004,0.019117624,0.0735,-0.02105252
2.584,-7.5058262199,5.1082120421,67.974636333,0.1194023982,1.7117049449,0.663251965,0.019358216,0.0735,-0.02119148
2.592,-7.393613487,4.5631120674,63.3247783157,-0.1525834318,1.6662173207,0.6883820208,0.019598808,0.0735,-0.02133044
2.6,-12.189795871,6.3835465409,65.8772818831,0.0441916857,2.3490457628,0.7490078893,0.0198394,0.0735,-0.0214694
2.608,-16.0989226814,6.9605375938,67.3352200409,-0.0174247427,2.8985436031,0.6937680983,0.020079992,0.0735,-0.02160836
2.616,-18.4964335235,7.2367407232,68.1080613364,-0.1094923409,3.2386713395,0.6704789549,0.020320584,0.0735,-0.02174732
2.624,-20.1673879572,8.3284747763,67.2270963711,0.0006386847,3.4626308634,0.6725614112,0.020561176,0.0735,-0.02188628
2.632,-22.2633481506,8.9655437341,66.2656429029,0.042933853,3.743784914,0.6975927207,0.020801768,0.0735,-0.02202524
2.64,-22.9496352328,8.8727649995,66.4211682088,0.0405588391,3.8328645019,0.6790956774,0.02104236,0.0735,-0.0221642
2.648,-22.9232124709,8.8707995383,64.632952691,-0.0082717536,3.8069681266,0.6142351595,0.021282952,0.0735,-0.02230316
2.656,-20.4396842916,8.4535754376,61.2082570111,-0.1307347355,3.429071667,0.4771886185,0.021523544,0.0735,-0.02244212
2.664,-18.9702203952,8.7141213984,59.0813975575,-0.108538932,3.2101128437,0.4297863208,0.021764136,0.0735,-0.02258108
2.672,-18.3233346958,8.6329142522,56.9084294911,-0.0844827054,3.0997644086,0.4283478574,0.022004728,0.0735,-0.02272004
2.68,-16.4244927052,7.8860469535,54.9183658773,-0.1830277625,2.82104747,0.3469625584,0.02224532,0.0735,-0.022859
2.688,-15.8941458657,7.1274190438,52.0717777107,-0.324202935,2.7168938679,0.2355832282,0.022485912,0.0735,-0.02299796
2.696,-19.7888292219,5.4263534964,54.2037721455,-0.6670194495,3.2714403403,0.1296357409,0.022726504,0.0735,-0.02313692
2.704,-18.5391346468,3.7087990387,54.2141467848,-0.8450311416,3.1004638011,0.3540678204,0.022967096,0.0735,-0.02327588
2.712,-19.0316594265,5.310685111,50.1914787474,-0.6341906308,3.1315750537,0.0766520929,0.023207688,0.0735,-0.02341484
2.72,-17.3207553628,4.7491532584,43.3405513326,-0.5135178964,2.8335029957,-0.0532537373,0.02344828,0.0735,-0.0235538
2.728,-14.8901053372,4.6885624348,40.5631684609,-0.4824419394,2.4761499287,-0.0555044476,0.023688872,0.0735,-0.02369276
2.736,-13.0860814021,2.6942898907,33.8945372509,-0.540713215,2.158815537,0.0350130123,0.023929464,0.0735,-0.02383172
2.744,-7.6913178199,2.0541806216,27.9282917642,-0.4229289241,1.3592146325,0.2346561933,0.024170056,0.0735,-0.02397068
2.752,-10.7879980478,1.7032988588,28.3176318572,-0.524050468,1.795945673,0.2258336618,0.024410648,0.0735,-0.02410964
2.76,-12.3257226632,0.6878987611,28.0683997849,-0.5930126874,2.021857456,0.3230214567,0.02465124,0.0735,-0.0242486
2.768,-12.5273730787,1.9783170921,27.4086588696,-0.4026196496,2.0369222763,0.1403875806,0.024891832,0.0735,-0.02438756
2.776,-8.5828854781,1.2381593042,25.8365489718,-0.4521552724,1.48738835,0.1954800129,0.025132424,0.0735,-0.02452652
2.784,-9.7620227059,1.311136338,23.9970744991,-0.4197275853,1.6306677172,0.2213226484,0.025373016,0.0735,-0.02466548
2.792,-7.2861875595,2.4853689258,23.2950557199,-0.1992873624,1.2754879226,0.1058177522,0.025613608,0.0735,-0.02480444
2.8,-7.9851373116,2.8398136812,25.8141446655,-0.0029202853,1.4001583799,0.1367059959,0.0258542,0.0735,-0.0249434
2.808,-10.2373981925,5.4047782929,29.5764273204,0.4416882238,1.7368528239,0.1143525611,0.026094792,0.0735,-0.02508236
2.816,-14.5194912995,5.7487290006,34.6792054244,0.4815901472,2.3652608468,0.0236549041,0.026335384,0.0735,-0.02522132
2.824,-16.640279477,5.0333611989,35.8024840237,0.3436620643,2.6711028633,-0.0360166993,0.026575976,0.0735,-0.02536028
2.832,-16.9126562002,6.7030218247,39.4256521158,0.4674869672,2.7511540054,-0.1962563495,0.026816568,0.0735,-0.02549924
2.84,-16.8238231062,8.4565061741,43.6237225976,0.6948304032,2.7909025007,-0.2251964534,0.02705716,0.0735,-0.0256382
2.848,-18.0868302582,9.1210070367,44.8545439165,0.6904338141,2.9774052796,-0.2605691563,0.027297752,0.0735,-0.02577716
2.856,-17.3741018694,10.6977147376,46.4588791248,0.8760662857,2.89595945,-0.2863346313,0.027538344,0.0735,-0.02591612
2.864,-18.9895545313,11.4362844092,47.9595810094,0.9922337549,3.1273822186,-0.3239583521,0.027778936,0.0735,-0.02605508
2.872,-22.4072353463,11.9834073793,50.3243812628,1.0645014645,3.6074296608,-0.4232526524,0.028019528,0.0735,-0.02619404
2.88,-23.4152090167,12.5311799646,51.6152821697,1.1257717887,3.7507879574,-0.4792312321,0.02826012,0.0735,-0.026333
2.888,-24.3529218582,13.5428185917,52.0640196118,1.2725155245,3.8844725514,-0.4808587632,0.028500712,0.0735,-0.02647196
2.896,-26.8749227256,13.5385191872,51.8970706634,1.3274881231,4.2103421311,-0.5413292644,0.028741304,0.0735,-0.02661092
2.904,-26.5414878797,14.1347888957,51.9545085472,1.4449029862,4.1553178209,-0.5793616927,0.028981896,0.0735,-0.02674988
2.912,-28.6310989339,14.4186947602,51.9503077214,1.5195660463,4.4323569295,-0.5905186624,0.029222488,0.0735,-0.02688884
2.92,-30.1473938712,14.2998464955,51.5637861265,1.5281617571,4.6212861864,-0.5831059328,0.02946308,0.0735,-0.0270278
2.928,-29.7026419058,13.8935416865,50.2781208836,1.5134593286,4.5350520406,-0.6156889314,0.029703672,0.0735,-0.02716676
2.936,-29.294270491,14.4615173026,48.177222948,1.6657291368,4.449742198,-0.585449036,0.029944264,0.0735,-0.02730572
2.944,-29.1548787393,14.5201659094,45.5709890379,1.7575972533,4.3949432817,-0.6060688664,0.030184856,0.0735,-0.02744468
2.952,-29.7811903146,15.8047152169,44.9350058879,2.0074055155,4.4718739458,-0.4979206337,0.030425448,0.0735,-0.02758364
2.96,-32.4054707989,16.5934197293,48.0323405168,2.0810221629,4.8659029968,-0.4775063402,0.03066604,0.0735,-0.0277226
2.968,-31.7559426946,13.4597910906,45.1483914102,1.7226398133,4.7453388445,-0.3809028268,0.030906632,0.0735,-0.02786156
2.976,-32.8637456477,11.8541252554,44.5452517178,1.4804073302,4.8915295121,-0.3981512735,0.031147224,0.0735,-0.02800052
2.984,-36.4031585503,12.569966582,46.0457568818,1.58214229,5.3891239723,-0.3349606214,0.031387816,0.0735,-0.02813948
2.992,-35.8013803172,13.6564957093,47.5944881825,1.6404928516,5.3324770271,-0.3415520423,0.031628408,0.0735,-0.02827844
3,-36.3499812365,14.9430681149,49.0616414499,1.8288039004,5.428356511,-0.2683806856,0.031869,0.0735,-0.0284174
3.008,-37.8327062961,14.450283398,49.9599506874,1.7509283563,5.6525968777,-0.1640445519,0.032109592,0.0735,-0.02855636
3.016,-39.5500355411,15.0654492775,51.6070511889,1.8050597399,5.9259619222,-0.0855597981,0.032350184,0.0735,-0.02869532
3.024,-41.495343123,15.8698773718,52.7031435626,1.8480075151,6.2243642347,-0.0494986896,0.032590776,0.0735,-0.02883428
3.032,-40.9968257369,16.5782461208,52.8217966178,1.9543108993,6.1687369631,-0.0589949284,0.032831368,0.0735,-0.02897324
3.04,-40.2748428104,16.3569582705,50.4736060786,1.994540607,6.0423301007,-0.0317785297,0.03307196,0.0735,-0.0291122
3.048,-41.0238427619,14.3095706121,47.859680731,1.8447714352,6.0823678302,0.0494754975,0.033312552,0.0735,-0.02925116
3.056,-38.8799350722,15.0110788489,47.7601100624,1.914423904,5.8024929703,-0.0545420339,0.033553144,0.0735,-0.02939012
3.064,-36.4624988438,14.9711426936,45.5629421494,1.8748954585,5.4805663784,-0.0685715201,0.033793736,0.0735,-0.02952908
3.072,-38.7152290328,13.0705715659,44.67989986,1.541335564,5.7945021321,0.0070841123,0.034034328,0.0735,-0.02966804
3.08,-39.6903792045,11.9351329556,43.6959803762,1.3843184195,5.9208842655,0.1118491503,0.03427492,0.0735,-0.029807
3.088,-39.8546279122,10.273489369,42.5263671477,1.1222350433,5.9322075063,0.2020906577,0.034515512,0.0735,-0.02994596
3.096,-39.6837246941,8.6066935406,40.6012860927,0.868525392,5.8824968117,0.2244386509,0.034756104,0.0735,-0.03008492
3.104,-36.8774817791,10.2251323635,36.755593764,0.997573218,5.4404566605,0.148641332,0.034996696,0.0735,-0.03022388
3.112,-35.0373830306,8.9877350672,35.3781325749,0.8416887746,5.1708471995,0.0729292424,0.035237288,0.0735,-0.03036284
3.12,-37.7730699331,6.2025138149,34.870256751,0.4497728438,5.5317281706,0.1255080464,0.03547788,0.0735,-0.0305018
3.128,-37.7402710681,6.9343622582,35.7428050149,0.5657312354,5.5339687948,0.15671245,0.035718472,0.0735,-0.03064076
3.136,-35.4553394835,5.8199423232,33.5110732841,0.3410002975,5.2039717827,0.0660334681,0.035959064,0.0735,-0.03077972
3.144,-34.3552896514,5.7804663548,32.5825116175,0.3195220456,5.0314069703,0.0413157112,0.036199656,0.0735,-0.03091868
3.152,-32.8259619279,4.9021568481,32.4323987271,0.0169135621,4.8161359317,-0.1034536785,0.036440248,0.0735,-0.03105764
3.16,-30.7743259516,4.315801153,30.293510985,0.0072084726,4.5325756705,-0.0191151681,0.03668084,0.0735,-0.0311966
3.168,-33.999065433,6.9440636989,32.5059843826,0.3208128668,4.9660270256,-0.178640106,0.036921432,0.0735,-0.03133556
3.176,-35.2551655598,8.0449063478,36.1805809378,0.4055460512,5.1712021225,-0.1970932084,0.037162024,0.0735,-0.03147452
3.184,-35.5756030755,6.0303316051,35.0400049297,0.1806040819,5.2219187937,-0.1121417449,0.037402616,0.0735,-0.03161348
3.192,-37.0987393128,6.4788850056,36.1150600786,0.2602538798,5.4372376009,-0.122166905,0.037643208,0.0735,-0.03175244
3.2,-36.2444196435,7.1123620306,33.9482812225,0.2536269525,5.3009743839,-0.2545575333,0.0378838,0.0735,-0.0318914
3.208,-36.9715697741,5.9513409136,35.3413549812,0.122306726,5.4052481882,-0.2656781257,0.038124392,0.0735,-0.03203036
3.216,-40.4941210409,5.4231240143,37.1980494761,0.0888638412,5.887867113,-0.2389773868,0.038364984,0.0735,-0.03216932
3.224,-39.9453021649,1.8253846035,38.4150642516,-0.4093325824,5.8401119,-0.2233932213,0.038605576,0.0735,-0.03230828
3.232,-37.4306507168,-0.3212126617,37.700345795,-0.5592838757,5.5156879799,-0.1174643399,0.038846168,0.0735,-0.03244724
3.24,-39.2863441548,-1.7546720977,39.5706620076,-0.7160984012,5.7963751679,-0.0511540137,0.03908676,0.0735,-0.0325862
3.248,-41.0927997785,-3.1988856753,41.5396688632,-0.891573507,6.0575376191,-0.0608676174,0.039327352,0.0735,-0.03272516
3.256,-43.0200137242,-1.8697071112,42.9739085522,-0.6538505231,6.3293938447,0.0542142296,0.039567944,0.0735,-0.03286412
3.264,-42.2650601198,-0.6591507362,43.9191411962,-0.4040881899,6.2466282662,0.1407672389,0.039808536,0.0735,-0.03300308
3.272,-31.3997123193,0.018779644,37.2860968143,-0.1019002722,4.7941492342,0.3991727312,0.040049128,0.0735,-0.03314204
3.28,-26.8779494731,2.5491685095,33.9872715289,0.2093647929,4.1404283713,0.4992001787,0.04028972,0.0735,-0.033281
3.288,-31.0945416233,2.3616566158,36.2090899875,0.1882168691,4.7336180726,0.4157043275,0.040530312,0.0735,-0.03341996
3.296,-32.1240667607,1.9407289382,36.3803165086,0.1055409842,4.8833784085,0.3525141128,0.040770904,0.0735,-0.03355892
3.304,-33.2335815612,1.8884483736,36.1079072468,0.0924821964,5.0241594982,0.398895414,0.041011496,0.0735,-0.03369788
3.312,-29.7571616371,2.865093563,36.1209064991,0.2824223454,4.5497743338,0.5150985621,0.041252088,0.0735,-0.03383684
3.32,-26.0526113668,2.272998082,37.112965443,0.2630240498,4.064639828,0.4547415061,0.04149268,0.0735,-0.0339758
3.328,-27.1618134398,2.3175604611,36.9628190609,0.2446540298,4.2079662309,0.4317978288,0.041733272,0.0735,-0.03411476
3.336,-27.5783550306,2.8117187804,39.0053435453,0.3332282874,4.2794509409,0.3966594735,0.041973864,0.0735,-0.03425372
3.344,-30.38539573,3.8474878613,42.7858896552,0.6414407201,4.70424568,0.2979016404,0.042214456,0.0735,-0.03439268
3.352,-33.4747801192,4.0848276612,45.0980459137,0.7535044362,5.1287334732,0.3045134063,0.042455048,0.0735,-0.03453164
3.36,-32.6773757075,2.9621410514,42.6261706744,0.5811138171,4.9935713077,0.2835730567,0.04269564,0.0735,-0.0346706
3.368,-32.6061503841,2.9022943044,41.8189603322,0.5913871858,4.9672809069,0.2874519841,0.042936232,0.0735,-0.03480956
3.376,-32.0252780119,1.3461548731,44.2468384703,0.1943249982,4.9104286829,0.1970926114,0.043176824,0.0735,-0.03494852
3.384,-35.0275897739,0.4198103549,47.2981159552,0.0276344546,5.3322047461,0.1258159773,0.043417416,0.0735,-0.03508748
3.392,-33.7697467635,2.0616830463,46.728758683,0.3234595895,5.1457935654,0.2321401957,0.043658008,0.0735,-0.03522644
3.4,-31.6808526911,2.4575280288,46.3983111403,0.3045392842,4.8705502902,0.0743614833,0.0438986,0.0735,-0.0353654
3.408,-29.4349101714,4.4082178312,45.8087573378,0.5247500297,4.5442823308,-0.0049527805,0.044139192,0.0735,-0.03550436
3.416,-28.796476943,4.9842618451,46.1269190183,0.5866582714,4.4431267841,-0.0528407981,0.044379784,0.0735,-0.03564332
3.424,-28.4573895251,5.3473989536,45.5997512284,0.5934371694,4.379175522,-0.0712450227,0.044620376,0.0735,-0.03578228
3.432,-25.5791519501,5.5617599456,42.8137067525,0.5875091515,3.9631640327,-0.1594522848,0.044860968,0.0735,-0.03592124
3.44,-24.4801272687,6.711120163,41.2767785546,0.7580483776,3.7993551896,-0.1596995245,0.04510156,0.0735,-0.0360602
3.448,-30.4685222659,5.2326142399,42.87699288,0.626356331,4.5891432379,-0.1687701809,0.045342152,0.0735,-0.03619916
3.456,-33.4511804951,2.9224700712,44.024355248,0.2443983911,5.0072355193,0.0837707992,0.045582744,0.0735,-0.03633812
3.464,-32.014249609,3.0741588521,43.2101735902,0.2977474576,4.7870242945,0.1042097896,0.045823336,0.0735,-0.03647708
3.472,-32.7049401445,4.2894958753,41.6786894895,0.6102115277,4.8492385575,0.1190905448,0.046063928,0.0735,-0.03661604
3.48,-29.414875596,4.389579744,38.2510320926,0.8071661046,4.390964824,0.3380983526,0.04630452,0.0735,-0.036755
